id Amikacin Capreomycin Ciprofloxacin Ethambutol Ethionamide Isoniazid Kanamycin Moxifloxacin Ofloxacin PAA Prothionamide Pyrazinamide Rifampicin Streptomycin
ERR1034886 2 2 2 1 2 1 2 2 2 1 2 1 1 2
ERR1034887 1 1 2 2 1 2 1 1 1 1 1 2 2 2
ERR1034888 1 1 1 1 2 2 2 1 2 1 2 1 2 2
ERR1034889 1 2 1 1 2 2 1 2 2 1 2 1 2 2
ERR1034890 1 1 1 1 2 2 1 1 1 1 1 1 2 2
ERR1034891 1 1 1 1 2 2 1 1 1 1 1 1 1 2
ERR1034893 2 1 2 1 2 1 2 1 1 1 1 2 1 1
ERR1034894 2 2 1 1 2 1 2 1 1 1 1 1 1 1
ERR1034895 2 2 2 2 2 2 2 1 2 1 2 2 2 2
ERR1034896 1 1 1 1 2 2 1 1 2 1 2 1 2 2
ERR1034897 1 1 1 1 1 2 1 2 1 1 1 1 2 2
ERR1034898 1 1 1 1 2 2 1 1 1 1 1 1 2 2
ERR1034900 2 2 1 1 2 2 2 1 1 1 1 2 2 2
ERR1034901 1 1 1 1 2 1 2 1 2 1 1 1 1 1
ERR1034902 2 2 2 1 2 1 2 2 2 1 1 1 1 1
ERR1034903 1 1 1 2 2 2 2 2 2 1 1 2 2 2
ERR1034904 1 1 1 1 2 1 1 1 1 1 1 1 1 1
ERR1034905 1 1 1 1 2 2 2 1 2 1 1 2 2 2
ERR1034906 1 1 1 1 2 2 2 2 2 1 2 1 1 2
ERR1034907 2 2 1 1 1 1 2 1 1 1 2 1 1 1
ERR1034908 1 2 1 2 2 2 2 2 2 1 2 2 2 2
ERR1034909 2 2 2 2 2 2 2 2 2 1 2 2 2 2
ERR1034910 2 2 1 1 2 2 2 1 2 1 1 1 2 2
ERR1034912 1 1 2 1 1 2 1 2 2 2 2 1 2 2
ERR1034913 1 1 1 2 1 2 1 1 1 2 1 1 2 2
ERR1034914 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1034915 1 1 1 1 1 2 1 1 1 1 1 1 1 2
ERR1034916 1 1 1 1 1 2 1 1 1 2 1 1 1 2
ERR1034917 1 1 1 1 2 2 1 1 1 1 1 1 1 2
ERR1034918 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1034919 1 1 1 1 1 2 1 1 1 1 2 1 2 2
ERR1034920 1 1 1 2 2 2 2 1 1 1 2 1 2 2
ERR1034921 1 2 1 1 1 1 1 2 1 1 1 1 2 1
ERR1034922 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1034923 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1034924 1 1 1 1 1 2 1 1 1 2 1 1 1 1
ERR1034926 1 1 1 1 2 2 1 1 2 1 2 1 1 2
ERR1034927 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1034928 2 2 1 1 2 2 2 1 1 1 2 1 1 2
ERR1034929 1 1 1 1 1 2 2 2 1 1 1 1 1 2
ERR1034930 1 1 1 1 2 2 1 1 1 1 1 1 1 2
ERR1034931 1 1 1 1 2 2 1 2 2 1 2 1 1 1
ERR1034932 1 1 1 1 2 2 1 1 1 1 1 1 1 2
ERR1034934 1 1 1 1 2 2 1 1 1 1 1 1 2 2
ERR1034935 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1034936 1 1 1 1 2 2 2 2 1 2 1 2 1 2
ERR1034937 1 1 1 1 1 2 1 1 1 1 2 2 1 1
ERR1034938 1 1 1 1 1 2 1 1 1 1 2 2 2 2
ERR1034939 1 1 1 2 2 2 1 1 1 1 1 1 2 2
ERR1034940 1 1 1 1 1 2 1 1 1 1 2 1 1 2
ERR1034941 1 1 1 1 1 2 1 1 1 1 1 2 2 2
ERR1034942 1 1 1 1 1 2 1 1 1 1 2 1 2 1
ERR1034943 1 1 2 1 1 2 1 2 2 1 2 1 2 2
ERR1034944 1 1 1 1 1 2 1 1 1 1 2 2 1 1
ERR1034946 1 1 2 1 1 2 1 2 2 1 2 2 2 2
ERR1034947 2 2 2 1 1 2 2 2 2 1 1 2 2 1
ERR1034948 1 1 1 1 1 2 1 1 1 1 1 1 1 2
ERR1034949 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1034952 2 2 1 1 1 2 1 1 1 1 2 1 1 1
ERR1034953 1 1 1 1 1 2 2 1 1 1 1 2 2 1
ERR1034954 2 2 2 1 2 1 1 1 1 1 1 1 2 1
ERR1034955 1 1 2 1 1 2 1 2 2 1 1 1 2 2
ERR1034956 1 1 1 1 1 2 1 2 1 1 1 1 2 1
ERR1034957 1 1 1 1 1 2 1 1 1 1 2 2 1 1
ERR1034958 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1034959 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1034960 1 1 1 1 1 2 1 1 1 1 2 2 2 2
ERR1034961 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1034962 1 1 2 1 1 1 1 1 1 1 2 1 2 1
ERR1034963 1 1 1 1 1 2 1 1 1 1 1 1 1 2
ERR1034964 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1034966 2 2 1 1 1 2 2 1 1 1 1 1 1 1
ERR1034967 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1034968 1 1 1 1 1 2 1 1 1 1 2 1 2 2
ERR1034969 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1034970 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1034971 1 1 1 1 1 2 1 1 1 1 1 1 1 2
ERR1034972 1 1 1 1 1 2 1 1 1 1 1 2 2 1
ERR1034973 1 2 1 1 2 2 1 1 1 1 1 1 1 2
ERR1034974 1 1 1 1 1 2 1 1 1 1 2 1 2 1
ERR1034975 1 1 1 1 1 2 1 1 1 1 1 1 1 2
ERR1034976 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1034977 1 1 1 1 1 2 1 1 1 1 2 1 1 2
ERR1034978 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1034979 1 1 1 1 1 2 1 2 1 1 1 1 1 1
ERR1034980 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1034981 1 1 1 1 1 2 1 1 1 2 2 1 2 2
ERR1034982 1 1 1 1 1 2 1 1 2 1 2 1 2 1
ERR1034983 1 1 1 1 1 2 2 1 1 1 2 2 2 2
ERR1034984 2 2 2 2 1 2 2 2 2 1 2 2 2 1
ERR1034985 1 1 1 1 2 1 1 1 1 1 1 1 2 1
ERR1034987 1 1 1 1 1 2 1 1 1 1 1 2 2 2
ERR1034988 1 1 1 1 2 1 1 1 1 1 1 1 2 1
ERR1034989 1 1 1 1 1 2 1 1 1 2 2 1 1 2
ERR1034990 1 1 1 1 2 2 1 1 1 2 2 2 2 2
ERR1034991 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1034992 1 1 1 1 1 2 2 1 1 1 1 1 1 1
ERR1034993 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1034994 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1034995 1 1 1 1 2 2 1 2 2 1 2 1 2 2
ERR1034996 1 1 1 1 1 2 1 1 2 2 1 2 2 1
ERR1034997 2 1 2 1 2 2 2 2 2 1 1 2 2 2
ERR1034998 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1034999 2 2 2 1 2 2 2 2 2 1 1 2 2 1
ERR1035000 2 2 2 1 1 2 1 1 1 1 2 1 2 1
ERR1035001 1 1 2 1 1 2 1 2 2 1 2 2 2 2
ERR1035002 1 1 1 1 1 2 1 1 1 2 1 1 2 2
ERR1035004 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035005 2 2 1 1 1 2 2 1 1 1 2 1 2 1
ERR1035006 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035007 2 2 1 1 1 2 2 1 1 1 2 1 2 2
ERR1035008 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035009 1 1 1 1 2 2 1 1 1 2 1 2 2 2
ERR1035010 1 1 1 1 1 2 1 2 1 1 1 2 2 1
ERR1035011 1 2 1 1 1 2 1 1 1 1 2 1 2 2
ERR1035012 1 1 2 1 1 2 1 2 2 1 2 1 2 2
ERR1035013 2 1 2 1 1 2 2 2 2 1 1 1 2 1
ERR1035014 1 1 1 1 2 2 1 1 1 1 1 1 2 1
ERR1035015 1 1 1 2 2 2 1 1 1 1 1 1 2 1
ERR1035016 1 1 1 1 2 1 1 1 1 2 1 1 2 1
ERR1035017 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1035018 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1035019 2 1 2 1 1 1 1 1 1 1 1 1 2 1
ERR1035020 1 1 1 1 1 2 1 1 1 2 2 1 2 2
ERR1035021 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035022 1 1 2 1 1 1 1 1 2 2 1 1 2 1
ERR1035023 2 2 2 1 1 2 2 2 2 1 1 1 2 2
ERR1035024 2 2 1 1 1 2 2 1 1 1 1 1 2 1
ERR1035025 2 1 2 1 1 2 2 2 2 2 2 2 2 2
ERR1035026 1 1 1 1 1 1 1 1 1 1 1 2 2 1
ERR1035027 2 2 2 1 1 2 1 1 1 1 1 1 2 1
ERR1035028 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1035029 1 1 1 1 1 2 1 1 1 2 1 1 1 1
ERR1035030 1 1 2 1 1 1 1 1 2 2 2 1 1 1
ERR1035031 2 2 2 1 2 2 2 2 2 2 2 2 2 2
ERR1035032 1 1 2 1 1 2 1 2 2 1 1 1 2 1
ERR1035033 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035034 1 1 2 1 1 2 1 2 2 2 2 2 2 2
ERR1035035 2 1 2 1 1 2 2 1 2 1 2 2 1 1
ERR1035036 2 1 2 2 1 2 2 1 1 1 1 2 2 2
ERR1035037 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035038 2 2 2 1 1 2 2 2 2 1 2 2 2 2
ERR1035039 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035040 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035041 2 1 2 1 2 2 2 2 2 1 2 1 2 2
ERR1035042 2 2 2 1 1 2 2 2 2 1 1 2 2 1
ERR1035043 1 1 1 1 1 2 1 2 1 1 1 1 2 2
ERR1035044 1 1 2 1 1 1 1 1 2 2 1 1 2 1
ERR1035045 1 1 1 1 1 1 1 1 1 2 1 1 2 1
ERR1035047 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035048 1 1 1 1 2 2 1 1 1 1 2 1 1 2
ERR1035049 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035050 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035051 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035052 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035053 1 1 1 1 1 1 1 1 1 2 1 1 2 1
ERR1035054 1 1 1 1 2 2 1 1 1 1 2 1 1 1
ERR1035055 1 1 1 1 2 1 1 1 1 1 1 1 2 1
ERR1035056 1 1 1 1 1 1 1 1 1 1 2 1 1 1
ERR1035057 1 1 1 1 2 2 1 1 1 1 1 1 2 2
ERR1035058 1 1 1 1 1 2 1 1 1 1 2 1 2 2
ERR1035059 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035060 2 1 2 1 2 2 2 2 1 1 1 1 1 2
ERR1035061 1 1 1 2 1 2 1 1 1 1 2 1 2 2
ERR1035062 1 1 1 1 1 2 1 1 1 1 1 2 1 1
ERR1035063 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1035064 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035065 1 1 1 1 1 2 1 1 2 1 2 1 1 2
ERR1035066 1 2 1 1 1 2 1 2 2 1 1 1 2 1
ERR1035067 2 1 2 1 1 1 1 1 1 1 1 1 2 1
ERR1035068 1 1 2 1 1 2 1 1 2 1 2 1 2 2
ERR1035069 2 2 2 1 1 2 2 2 2 1 2 2 2 2
ERR1035071 1 1 1 1 2 1 1 1 1 1 1 1 2 2
ERR1035072 2 2 2 1 1 2 2 1 2 1 1 1 2 2
ERR1035073 1 1 2 1 1 2 1 2 2 2 2 2 2 2
ERR1035075 1 1 1 1 1 2 1 1 2 1 1 1 2 2
ERR1035076 2 2 2 2 1 2 2 2 2 1 1 2 2 2
ERR1035077 2 2 2 1 1 2 2 2 2 1 2 1 2 2
ERR1035078 2 2 2 2 1 2 2 2 2 1 2 2 2 2
ERR1035079 2 2 2 1 2 2 2 2 2 1 1 2 2 2
ERR1035080 1 1 2 2 1 2 1 2 2 1 1 2 2 1
ERR1035081 1 2 1 1 2 2 1 1 2 1 2 2 2 1
ERR1035083 1 1 2 1 1 2 1 1 2 1 2 2 2 1
ERR1035084 2 2 1 1 1 1 2 1 1 1 1 1 1 1
ERR1035085 1 1 2 1 1 2 1 2 2 1 2 1 2 1
ERR1035086 1 1 1 1 1 2 2 1 2 1 1 2 2 2
ERR1035087 1 1 1 1 1 1 1 1 1 1 1 1 2 1
ERR1035088 1 1 1 2 1 2 1 1 1 1 1 2 2 2
ERR1035089 2 1 2 1 2 2 2 1 2 1 1 1 2 2
ERR1035090 1 1 1 1 1 2 1 1 2 1 2 2 2 2
ERR1035092 1 1 1 1 1 2 1 2 1 1 2 1 2 2
ERR1035093 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035094 1 1 2 2 2 2 1 2 2 1 2 1 2 2
ERR1035095 1 2 1 2 1 2 2 2 2 1 2 2 2 2
ERR1035099 1 1 2 2 1 2 1 2 2 2 1 2 2 2
ERR1035100 1 1 2 2 1 2 1 2 2 1 1 2 2 2
ERR1035101 1 1 2 2 1 2 1 2 2 2 2 2 2 2
ERR1035102 1 1 2 2 1 2 1 2 2 1 1 1 2 2
ERR1035103 1 1 2 2 1 2 1 2 2 2 1 2 2 2
ERR1035104 1 1 2 2 1 2 1 1 2 1 1 2 2 2
ERR1035105 1 1 2 1 2 2 1 2 2 2 2 1 2 2
ERR1035107 1 1 2 1 1 1 1 2 2 2 1 1 2 1
ERR1035108 1 1 1 1 1 1 1 1 1 2 2 1 1 1
ERR1035109 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1035110 1 1 1 1 2 1 1 1 1 1 1 1 1 1
ERR1035111 1 1 1 1 1 1 1 1 1 2 1 1 1 1
ERR1035112 1 1 1 1 2 1 1 1 1 2 1 1 1 1
ERR1035114 1 1 1 1 1 1 1 1 1 1 1 1 1 2
ERR1035115 2 2 1 1 2 1 2 1 1 1 1 1 1 2
ERR1035116 1 1 1 1 1 1 1 1 1 1 2 1 1 1
ERR1035117 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035118 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035119 1 1 2 1 1 1 1 1 1 1 1 1 1 1
ERR1035120 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035121 2 2 1 1 1 1 2 1 1 1 1 1 1 1
ERR1035123 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035124 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035125 2 2 1 1 2 1 2 1 1 1 1 1 1 1
ERR1035126 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1035127 1 1 1 2 2 2 1 1 1 1 1 1 2 2
ERR1035128 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035129 2 2 1 1 1 1 2 1 1 1 1 1 1 1
ERR1035130 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035131 1 1 1 1 1 1 1 1 1 1 1 1 1 2
ERR1035132 1 1 1 1 1 2 1 1 1 1 2 2 1 1
ERR1035133 1 1 1 1 2 2 1 1 1 1 1 1 1 2
ERR1035134 1 1 1 1 1 1 1 1 1 2 2 1 1 1
ERR1035135 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035136 1 1 1 1 1 1 1 1 1 2 1 1 1 1
ERR1035137 1 1 1 1 2 1 1 1 1 1 1 1 1 1
ERR1035139 2 2 2 2 1 2 2 2 2 1 1 2 2 2
ERR1035140 1 1 1 1 1 1 1 1 1 2 1 1 1 1
ERR1035142 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035143 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035144 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035145 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035147 1 1 1 1 2 1 1 1 1 2 1 1 1 1
ERR1035148 2 2 1 1 2 1 2 1 1 1 1 1 1 1
ERR1035152 1 1 1 1 2 2 1 1 1 1 1 1 1 2
ERR1035153 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035154 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1035155 1 1 2 1 1 2 1 1 2 1 1 2 2 1
ERR1035158 1 1 2 1 1 1 1 2 2 2 1 1 1 1
ERR1035159 1 1 1 1 1 1 1 1 1 1 2 1 1 1
ERR1035160 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035161 2 2 1 1 1 2 2 1 1 1 1 1 2 1
ERR1035163 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035165 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1035167 1 2 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035169 1 1 1 2 1 2 1 1 1 1 2 1 2 2
ERR1035170 1 1 1 1 1 1 1 1 1 2 1 1 1 1
ERR1035171 2 2 1 1 1 1 2 1 1 1 1 1 1 1
ERR1035172 1 1 1 1 2 1 1 1 1 2 1 1 1 1
ERR1035174 1 1 2 1 1 2 1 1 2 1 1 1 2 2
ERR1035175 1 1 1 2 1 2 1 1 1 1 2 2 2 2
ERR1035176 1 1 1 1 1 2 1 1 1 1 1 2 2 2
ERR1035177 2 1 2 1 1 2 2 2 2 1 2 1 2 2
ERR1035178 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1035179 1 1 1 1 2 2 1 2 2 1 1 1 1 2
ERR1035181 1 1 1 1 1 2 1 1 1 1 2 2 2 2
ERR1035191 1 1 1 1 2 2 2 1 2 1 2 2 2 1
ERR1035192 1 1 1 2 1 2 1 1 1 1 2 2 2 2
ERR1035193 1 1 1 1 1 2 1 1 1 1 1 2 2 2
ERR1035194 2 2 1 1 2 2 2 1 2 2 1 2 2 1
ERR1035196 1 1 1 1 2 2 1 1 2 1 2 2 2 2
ERR1035198 1 1 1 1 1 2 1 1 1 1 2 1 1 1
ERR1035199 1 1 2 2 2 2 1 1 2 1 1 2 2 2
ERR1035200 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1035202 1 1 1 2 1 2 1 1 1 1 1 2 2 2
ERR1035203 1 1 2 1 1 2 1 1 2 1 2 2 2 1
ERR1035204 1 1 2 2 1 2 1 1 2 2 1 2 2 1
ERR1035207 1 1 2 2 2 2 1 1 2 1 1 2 2 2
ERR1035208 1 1 1 1 1 2 1 1 1 2 1 1 1 2
ERR1035209 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1035210 1 1 1 1 2 2 1 1 1 1 1 1 1 2
ERR1035211 1 1 1 1 1 2 1 1 1 1 1 1 1 1
ERR1035213 2 2 1 1 2 2 2 1 1 1 2 1 1 2
ERR1035214 1 1 1 2 2 2 2 1 2 1 1 2 2 2
ERR1035216 1 1 1 1 2 2 1 1 1 1 1 1 1 1
ERR1035217 1 1 2 1 1 2 1 2 2 2 1 1 1 1
ERR1035219 1 1 1 2 1 2 1 1 1 1 2 1 2 1
ERR1035221 2 2 2 2 2 2 2 2 2 1 2 2 2 2
ERR1035222 2 2 2 2 2 2 2 2 2 2 2 2 2 2
ERR1035224 1 1 1 1 2 2 1 1 1 1 1 1 2 1
ERR1035225 2 2 2 2 2 2 2 2 2 1 1 2 2 2
ERR1035226 2 2 2 2 1 2 2 2 2 1 1 2 2 2
ERR1035227 1 1 1 2 2 2 1 1 1 1 2 2 2 2
ERR1035228 2 2 2 2 2 2 2 2 2 1 2 2 2 2
ERR1035230 2 2 1 1 2 2 2 1 1 1 2 1 1 2
ERR1035231 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035232 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035234 2 2 1 2 2 2 2 1 1 1 2 2 2 2
ERR1035235 2 2 2 1 2 2 2 2 2 2 2 1 2 2
ERR1035236 1 1 1 1 2 2 1 1 1 1 1 2 2 2
ERR1035237 2 2 2 2 2 2 2 2 2 2 2 2 2 2
ERR1035238 1 1 1 2 2 2 2 1 1 1 2 2 2 2
ERR1035240 2 2 2 2 2 2 2 2 2 2 1 2 2 2
ERR1035241 1 1 1 1 1 2 1 1 1 1 1 2 2 2
ERR1035242 1 1 1 2 2 2 1 1 1 1 1 2 2 2
ERR1035243 1 1 1 1 2 2 1 1 1 1 1 2 2 1
ERR1035244 1 2 1 2 2 2 1 1 1 1 2 2 2 1
ERR1035245 2 2 1 2 2 2 2 1 1 1 2 2 2 2
ERR1035246 1 2 1 1 2 2 1 1 1 1 1 1 2 2
ERR1035247 2 2 1 2 2 2 2 1 1 1 2 2 2 2
ERR1035248 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035249 1 1 1 1 2 1 1 1 1 1 1 1 1 1
ERR1035250 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035251 1 1 1 1 1 2 1 1 1 1 2 1 2 2
ERR1035252 1 1 1 1 1 2 1 1 2 1 1 1 2 2
ERR1035253 1 1 1 1 1 2 1 1 1 1 1 2 2 2
ERR1035254 1 1 1 1 2 2 1 1 1 2 2 1 2 2
ERR1035255 1 2 1 1 2 1 1 1 1 2 1 1 1 2
ERR1035256 1 2 1 1 1 1 1 1 1 1 1 1 1 1
ERR1035257 2 2 2 1 2 1 2 2 2 1 1 1 2 1
ERR1035258 1 1 2 2 2 2 1 2 2 1 2 2 2 2
ERR1035259 1 1 2 2 1 2 1 2 2 1 2 2 2 1
ERR1035260 2 2 2 2 2 2 2 2 2 1 2 2 2 2
ERR1035261 1 1 1 1 1 2 1 1 1 2 2 2 2 1
ERR1035263 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035264 1 1 1 1 1 2 1 1 1 1 2 1 2 2
ERR1035265 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035266 2 2 2 2 2 2 2 2 2 1 1 1 2 2
ERR1035267 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035268 1 1 1 2 1 2 1 1 1 1 2 2 2 1
ERR1035269 1 1 1 1 1 2 1 1 1 1 2 1 2 1
ERR1035270 1 1 1 1 2 2 1 1 1 1 2 1 2 1
ERR1035271 1 1 1 2 1 2 1 1 1 1 2 2 2 1
ERR1035273 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035276 1 1 1 1 2 2 1 1 1 1 1 1 2 1
ERR1035281 1 1 1 2 1 2 1 1 1 1 2 1 2 1
ERR1035282 1 1 1 2 1 2 1 1 1 1 1 1 2 2
ERR1035283 1 1 2 2 2 2 1 1 2 2 2 2 2 2
ERR1035284 1 1 2 1 2 2 1 2 2 1 1 1 2 1
ERR1035285 1 1 1 1 2 2 1 1 1 1 1 1 2 2
ERR1035287 1 1 1 2 1 2 1 1 1 1 2 2 2 2
ERR1035288 2 2 2 2 2 2 2 2 2 1 1 1 2 2
ERR1035289 1 1 1 2 1 2 1 1 1 1 1 1 2 1
ERR1035290 1 1 2 2 1 2 1 2 2 1 2 1 2 1
ERR1035292 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035293 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035294 1 1 1 2 2 2 1 1 1 1 2 1 2 2
ERR1035296 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035297 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1035298 1 2 1 1 1 2 1 1 1 2 2 1 2 2
ERR1035299 2 2 2 2 2 2 2 2 2 1 2 2 2 2
ERR1035300 1 1 2 2 1 2 1 2 2 2 2 2 2 2
ERR1035301 1 1 1 1 1 2 1 1 1 1 2 1 2 1
ERR1035302 1 1 2 2 1 2 1 2 2 2 2 2 2 2
ERR1035304 1 1 2 2 1 2 1 2 2 2 1 1 2 2
ERR1035306 1 1 2 2 1 2 1 2 2 1 2 2 2 2
ERR1035307 1 1 1 2 1 2 1 1 1 1 2 1 2 2
ERR1035308 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1035309 1 1 2 1 1 2 1 2 2 1 2 1 2 2
ERR1035310 1 1 1 2 2 2 1 2 1 1 1 1 2 1
ERR1035311 1 1 1 1 1 2 1 1 1 1 2 1 2 1
ERR1035312 1 1 2 2 2 2 1 1 2 2 2 1 2 2
ERR1035313 1 2 1 1 1 2 1 1 1 1 2 2 2 1
ERR1035314 2 2 2 1 1 2 2 1 2 1 2 2 2 1
ERR1035315 1 1 2 2 2 2 1 2 2 1 2 1 2 2
ERR1035316 1 1 1 2 1 2 1 1 1 1 1 1 2 1
ERR1035317 1 1 2 1 1 2 1 2 2 1 1 1 2 1
ERR1035318 1 1 2 2 1 2 1 2 2 2 2 2 2 2
ERR1035319 1 1 1 2 1 2 1 1 1 1 2 1 2 2
ERR1035320 1 1 1 1 1 2 1 1 1 1 2 1 2 1
ERR1035321 1 2 1 2 2 2 1 2 2 1 2 1 2 2
ERR1035322 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1035323 1 2 1 1 1 2 1 1 1 1 2 2 2 1
ERR1035324 1 1 1 2 1 2 1 1 1 1 1 1 2 2
ERR1035325 1 1 2 2 1 2 1 2 2 1 2 1 2 2
ERR1035326 1 1 2 2 1 2 1 2 2 1 2 2 2 1
ERR1035327 2 2 2 1 1 2 2 1 2 1 2 2 2 1
ERR1035328 1 1 2 1 2 2 1 1 2 1 1 1 2 2
ERR1035329 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035330 1 1 1 1 2 2 1 1 1 1 1 1 2 2
ERR1035331 1 1 2 2 1 2 1 2 2 1 2 2 2 1
ERR1035332 1 1 2 2 1 2 1 2 2 2 2 2 2 1
ERR1035333 1 1 2 2 2 2 1 1 2 1 1 2 2 2
ERR1035334 1 2 1 1 1 2 1 1 1 1 2 2 2 1
ERR1035335 1 1 1 1 1 2 1 1 1 2 2 1 2 1
ERR1035336 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035337 1 1 1 2 1 2 1 1 1 1 1 1 2 2
ERR1035338 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1035339 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035340 1 1 1 1 2 2 1 1 1 1 1 1 2 2
ERR1035341 1 1 1 1 1 2 1 1 1 1 1 1 2 2
ERR1035342 1 1 1 1 1 2 1 2 1 1 1 1 2 2
ERR1035343 1 1 1 2 1 2 1 1 1 1 2 2 2 1
ERR1035344 1 1 1 2 2 2 1 1 1 1 1 1 2 2
ERR1035345 1 1 1 1 1 2 1 1 1 1 1 2 2 1
ERR1035346 1 2 1 1 1 2 1 1 1 1 2 1 2 1
ERR1035347 1 1 1 2 1 2 1 1 1 1 1 2 2 1
ERR1035348 1 1 2 1 1 2 1 1 2 1 1 2 2 1
ERR1035349 1 1 1 1 1 2 1 1 1 1 2 1 2 1
ERR1035350 1 1 1 2 1 2 2 1 1 1 1 2 2 2
ERR1035351 1 1 1 1 2 2 1 1 1 1 1 1 2 1
ERR1035352 1 1 1 1 1 2 1 1 1 1 1 1 2 1
ERR1035353 1 1 1 1 1 2 1 1 1 1 1 1 2 1
